step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
4,'C1285086629','6','F','28007','M1888755466','28007','es_otherservices',66.23,0
4,'C1990073844','4','M','28007','M1823072687','28007','es_transportation',29.02,0
4,'C2018553540','4','F','28007','M348934600','28007','es_transportation',23.49,0
4,'C741680636','4','M','28007','M348934600','28007','es_transportation',69.59,0
4,'C744245203','2','M','28007','M1600850729','28007','es_fashion',126.7,0
4,'C1149179033','5','M','28007','M151143676','28007','es_barsandrestaurants',40.07,0
4,'C1087747329','2','M','28007','M348934600','28007','es_transportation',0.49,0
4,'C883803148','1','F','28007','M348934600','28007','es_transportation',8.44,0
4,'C76780537','6','F','28007','M348934600','28007','es_transportation',5.2,0
4,'C169255115','5','M','28007','M348934600','28007','es_transportation',31.09,0
4,'C1643168823','1','F','28007','M1823072687','28007','es_transportation',32.75,0
4,'C1767734624','3','F','28007','M348934600','28007','es_transportation',27.1,0
4,'C440111595','2','F','28007','M1823072687','28007','es_transportation',16.71,0
4,'C1305339250','4','M','28007','M1823072687','28007','es_transportation',37.32,0
4,'C1959541246','3','F','28007','M348934600','28007','es_transportation',26.8,0
4,'C1054818236','3','M','28007','M1823072687','28007','es_transportation',11.89,0
4,'C1349086787','3','M','28007','M348934600','28007','es_transportation',28.37,0
4,'C1769470125','2','F','28007','M348934600','28007','es_transportation',5.63,0
4,'C859628493','3','F','28007','M348934600','28007','es_transportation',47.66,0
4,'C1355509614','4','M','28007','M1823072687','28007','es_transportation',20.6,0
4,'C1295945354','2','F','28007','M1823072687','28007','es_transportation',16.65,0
4,'C1133451243','5','M','28007','M1823072687','28007','es_transportation',49.93,0
4,'C914000857','U','E','28007','M348934600','28007','es_transportation',30.35,0
4,'C573104116','4','M','28007','M348934600','28007','es_transportation',12.12,0
4,'C1923945958','2','M','28007','M348934600','28007','es_transportation',14.68,0
4,'C198230909','4','F','28007','M348934600','28007','es_transportation',40.19,0
4,'C1135867657','6','M','28007','M1823072687','28007','es_transportation',8.43,0
4,'C236106052','1','M','28007','M1823072687','28007','es_transportation',48.15,0
4,'C1127983201','6','F','28007','M1600850729','28007','es_fashion',22.38,0
4,'C719449879','6','F','28007','M1823072687','28007','es_transportation',39.77,0
4,'C477542874','2','F','28007','M348934600','28007','es_transportation',31.75,0
4,'C510934446','1','F','28007','M1823072687','28007','es_transportation',2.57,0
4,'C836424975','3','M','28007','M1823072687','28007','es_transportation',66.62,0
4,'C1819751403','1','F','28007','M348934600','28007','es_transportation',5.36,0
4,'C1355273346','3','F','28007','M348934600','28007','es_transportation',20.97,0
4,'C377075708','2','M','28007','M1823072687','28007','es_transportation',11.11,0
4,'C1421601814','2','F','28007','M1823072687','28007','es_transportation',41.38,0
4,'C1780824451','5','M','28007','M348934600','28007','es_transportation',50.88,0
4,'C1838681949','3','M','28007','M1823072687','28007','es_transportation',55.0,0
4,'C969284083','3','F','28007','M348934600','28007','es_transportation',5.04,0
4,'C1703648667','2','F','28007','M348934600','28007','es_transportation',38.85,0
4,'C126638730','3','F','28007','M480139044','28007','es_health',702.72,1
4,'C211657450','1','F','28007','M480139044','28007','es_health',1083.7,1
4,'C907777350','1','F','28007','M348934600','28007','es_transportation',37.08,0
4,'C1195893546','5','M','28007','M348934600','28007','es_transportation',11.5,0
4,'C1469453217','1','F','28007','M348934600','28007','es_transportation',5.24,0
4,'C1355010178','2','F','28007','M1823072687','28007','es_transportation',26.92,0
4,'C1225533078','2','F','28007','M348934600','28007','es_transportation',11.04,0
4,'C731767226','6','M','28007','M348934600','28007','es_transportation',36.64,0
4,'C1820855004','2','F','28007','M348934600','28007','es_transportation',19.3,0
4,'C677561666','1','F','28007','M1600850729','28007','es_fashion',3.11,0
4,'C159913055','3','F','28007','M1823072687','28007','es_transportation',25.34,0
4,'C131915922','2','F','28007','M1823072687','28007','es_transportation',12.6,0
4,'C964635168','2','F','28007','M348934600','28007','es_transportation',16.92,0
4,'C1591152121','3','M','28007','M1823072687','28007','es_transportation',47.88,0
4,'C25759288','1','M','28007','M348934600','28007','es_transportation',9.36,0
4,'C121713128','2','F','28007','M1823072687','28007','es_transportation',20.64,0
4,'C1872660217','4','F','28007','M1823072687','28007','es_transportation',33.39,0
4,'C297351696','1','M','28007','M348934600','28007','es_transportation',37.07,0
4,'C2054744914','4','F','28007','M1823072687','28007','es_transportation',31.81,0
4,'C191366309','2','F','28007','M1823072687','28007','es_transportation',45.98,0
4,'C1267749701','2','F','28007','M348934600','28007','es_transportation',5.02,0
4,'C914243510','4','M','28007','M348934600','28007','es_transportation',18.94,0
4,'C1171622243','5','M','28007','M348934600','28007','es_transportation',32.02,0
4,'C359668643','2','M','28007','M348934600','28007','es_transportation',9.62,0
4,'C1791524453','2','F','28007','M348934600','28007','es_transportation',33.24,0
4,'C359628860','4','F','28007','M348934600','28007','es_transportation',36.44,0
4,'C1155962240','2','F','28007','M348934600','28007','es_transportation',30.19,0
4,'C1681976106','1','M','28007','M151143676','28007','es_barsandrestaurants',60.91,0
4,'C1331907286','2','M','28007','M348934600','28007','es_transportation',1.03,0
4,'C976209265','4','M','28007','M151143676','28007','es_barsandrestaurants',1.31,0
4,'C1136859577','3','M','28007','M348934600','28007','es_transportation',54.99,0
4,'C936853935','3','M','28007','M1823072687','28007','es_transportation',4.04,0
4,'C2027052970','5','M','28007','M348934600','28007','es_transportation',2.1,0
4,'C200882642','3','M','28007','M480139044','28007','es_health',1.42,0
4,'C142251484','6','M','28007','M348934600','28007','es_transportation',6.64,0
4,'C1510459992','3','M','28007','M348934600','28007','es_transportation',34.76,0
4,'C1675884425','2','M','28007','M348934600','28007','es_transportation',15.88,0
4,'C1890250226','3','M','28007','M348934600','28007','es_transportation',38.44,0
4,'C1566647188','1','F','28007','M209847108','28007','es_wellnessandbeauty',50.66,0
4,'C1192874833','4','F','28007','M1823072687','28007','es_transportation',4.17,0
4,'C1067165398','5','M','28007','M348934600','28007','es_transportation',15.61,0
4,'C225675370','4','M','28007','M1823072687','28007','es_transportation',29.87,0
4,'C1711699171','2','M','28007','M85975013','28007','es_food',35.45,0
4,'C1377339988','2','M','28007','M348934600','28007','es_transportation',61.19,0
4,'C2074365962','4','M','28007','M348934600','28007','es_transportation',11.58,0
4,'C1535613790','3','M','28007','M1823072687','28007','es_transportation',58.32,0
4,'C208514238','3','M','28007','M840466850','28007','es_tech',112.26,0
4,'C695481887','5','M','28007','M348934600','28007','es_transportation',21.58,0
4,'C682298914','2','F','28007','M348934600','28007','es_transportation',19.29,0
4,'C344209010','5','F','28007','M348934600','28007','es_transportation',28.75,0
4,'C133432771','2','F','28007','M348934600','28007','es_transportation',29.01,0
4,'C181111540','2','F','28007','M348934600','28007','es_transportation',40.23,0
4,'C845102514','4','M','28007','M1823072687','28007','es_transportation',24.08,0
4,'C1102464953','4','F','28007','M348934600','28007','es_transportation',24.68,0
4,'C851731350','4','M','28007','M348934600','28007','es_transportation',23.89,0
4,'C1143300850','1','F','28007','M348934600','28007','es_transportation',45.75,0
4,'C1554849332','5','F','28007','M348934600','28007','es_transportation',26.93,0
4,'C1554849332','5','F','28007','M1823072687','28007','es_transportation',49.31,0
4,'C1940951230','2','F','28007','M1872033263','28007','es_home',35.4,0
4,'C203802515','1','F','28007','M1823072687','28007','es_transportation',0.31,0
4,'C1956971543','1','F','28007','M151143676','28007','es_barsandrestaurants',6.31,0
4,'C135434041','4','F','28007','M348934600','28007','es_transportation',2.49,0
4,'C1791903269','3','F','28007','M348934600','28007','es_transportation',0.25,0
4,'C509362814','3','M','28007','M348934600','28007','es_transportation',1.15,0
4,'C1482560016','5','M','28007','M348934600','28007','es_transportation',14.54,0
4,'C757950779','6','M','28007','M348934600','28007','es_transportation',32.82,0
4,'C1597289593','4','F','28007','M348934600','28007','es_transportation',48.19,0
4,'C1385406679','2','M','28007','M348934600','28007','es_transportation',51.92,0
4,'C1701338775','5','F','28007','M348934600','28007','es_transportation',9.5,0
4,'C297347471','4','M','28007','M348934600','28007','es_transportation',22.02,0
4,'C956700475','4','F','28007','M855959430','28007','es_hyper',59.26,0
4,'C1542180842','4','F','28007','M1823072687','28007','es_transportation',24.76,0
4,'C894204131','1','M','28007','M480139044','28007','es_health',580.99,1
4,'C1931900243','5','F','28007','M480139044','28007','es_health',290.15,1
4,'C1117294574','1','F','28007','M85975013','28007','es_food',68.83,0
4,'C1387070447','2','M','28007','M348934600','28007','es_transportation',27.3,0
4,'C1228152586','1','F','28007','M348934600','28007','es_transportation',8.85,0
4,'C643323409','2','M','28007','M1823072687','28007','es_transportation',51.91,0
4,'C1262879702','1','M','28007','M1823072687','28007','es_transportation',54.55,0
4,'C332611573','2','F','28007','M348934600','28007','es_transportation',9.66,0
4,'C1186894186','2','M','28007','M348934600','28007','es_transportation',40.37,0
4,'C647089636','5','F','28007','M1352454843','28007','es_hotelservices',24.15,0
4,'C386332652','2','M','28007','M348934600','28007','es_transportation',1.45,0
4,'C1969942970','3','M','28007','M348934600','28007','es_transportation',20.51,0
4,'C2129964241','2','M','28007','M348934600','28007','es_transportation',20.56,0
4,'C725705195','1','F','28007','M85975013','28007','es_food',17.65,0
4,'C834739424','3','F','28007','M1823072687','28007','es_transportation',61.05,0
4,'C1360225709','5','F','28007','M1823072687','28007','es_transportation',29.26,0
4,'C866263389','3','M','28007','M349281107','28007','es_fashion',49.36,0
4,'C1988407051','5','M','28007','M348934600','28007','es_transportation',3.12,0
4,'C369805136','4','M','28007','M348934600','28007','es_transportation',5.34,0
4,'C1646298550','2','F','28007','M348934600','28007','es_transportation',30.37,0
4,'C1728647108','2','M','28007','M348934600','28007','es_transportation',21.71,0
4,'C1798653291','5','M','28007','M348934600','28007','es_transportation',44.68,0
4,'C696052681','2','F','28007','M348934600','28007','es_transportation',16.2,0
4,'C1999090638','2','F','28007','M348934600','28007','es_transportation',24.01,0
4,'C474894075','4','F','28007','M855959430','28007','es_hyper',70.6,0
4,'C1137292670','5','F','28007','M348934600','28007','es_transportation',10.93,0
4,'C2075699398','3','F','28007','M1600850729','28007','es_fashion',76.35,0
4,'C956414645','2','F','28007','M348934600','28007','es_transportation',22.98,0
4,'C2126436338','1','F','28007','M855959430','28007','es_hyper',36.77,0
4,'C1928005021','1','F','28007','M348934600','28007','es_transportation',15.12,0
4,'C1476138873','5','F','28007','M348934600','28007','es_transportation',41.74,0
4,'C297745197','4','F','28007','M348934600','28007','es_transportation',41.96,0
4,'C855978131','3','F','28007','M85975013','28007','es_food',34.61,0
4,'C93241312','4','M','28007','M1198415165','28007','es_wellnessandbeauty',14.11,0
4,'C50049566','2','F','28007','M1823072687','28007','es_transportation',20.16,0
4,'C727658706','5','F','28007','M348934600','28007','es_transportation',9.03,0
4,'C1837295173','2','M','28007','M85975013','28007','es_food',36.36,0
4,'C333185464','6','M','28007','M348934600','28007','es_transportation',33.66,0
4,'C24198147','5','M','28007','M348934600','28007','es_transportation',39.4,0
4,'C469767739','2','M','28007','M348934600','28007','es_transportation',6.76,0
4,'C892377311','2','M','28007','M1823072687','28007','es_transportation',4.14,0
4,'C651594350','3','M','28007','M1352454843','28007','es_hotelservices',64.32,0
4,'C1164613439','2','M','28007','M1823072687','28007','es_transportation',27.28,0
4,'C2014169866','4','F','28007','M1823072687','28007','es_transportation',38.39,0
4,'C1816813783','5','F','28007','M348934600','28007','es_transportation',15.42,0
4,'C1392385769','3','M','28007','M151143676','28007','es_barsandrestaurants',28.95,0
4,'C1030975170','1','M','28007','M348934600','28007','es_transportation',21.61,0
4,'C1784864427','5','M','28007','M1600850729','28007','es_fashion',73.17,0
4,'C1634901253','1','F','28007','M1823072687','28007','es_transportation',25.77,0
4,'C351880818','1','M','28007','M348934600','28007','es_transportation',33.12,0
4,'C1744098311','4','F','28007','M348934600','28007','es_transportation',40.96,0
4,'C1347371891','2','M','28007','M348934600','28007','es_transportation',16.43,0
4,'C1152092987','3','M','28007','M348934600','28007','es_transportation',4.11,0
4,'C856318696','2','F','28007','M348934600','28007','es_transportation',55.55,0
4,'C1651395634','5','M','28007','M209847108','28007','es_wellnessandbeauty',69.57,0
4,'C779872024','3','M','28007','M1823072687','28007','es_transportation',43.55,0
4,'C123623130','2','F','28007','M348934600','28007','es_transportation',51.94,0
4,'C1005495267','1','M','28007','M348934600','28007','es_transportation',37.85,0
4,'C911078435','2','F','28007','M348934600','28007','es_transportation',30.42,0
4,'C369046885','4','M','28007','M348934600','28007','es_transportation',42.84,0
4,'C1289081546','4','F','28007','M348934600','28007','es_transportation',5.98,0
4,'C277720476','4','M','28007','M85975013','28007','es_food',35.25,0
4,'C656851338','2','F','28007','M348934600','28007','es_transportation',24.69,0
4,'C1781924994','1','M','28007','M1823072687','28007','es_transportation',5.08,0
4,'C1895811684','4','F','28007','M1823072687','28007','es_transportation',27.57,0
4,'C1126112663','4','M','28007','M348934600','28007','es_transportation',48.86,0
4,'C1853277977','4','M','28007','M348934600','28007','es_transportation',1.89,0
4,'C1275741147','3','F','28007','M348934600','28007','es_transportation',20.8,0
4,'C1204780618','4','M','28007','M1888755466','28007','es_otherservices',65.24,0
4,'C74848504','3','F','28007','M1823072687','28007','es_transportation',25.61,0
4,'C1141524074','3','M','28007','M1823072687','28007','es_transportation',17.4,0
4,'C180936571','2','M','28007','M855959430','28007','es_hyper',95.66,0
4,'C1095604325','1','F','28007','M348934600','28007','es_transportation',57.11,0
4,'C433481742','4','F','28007','M348934600','28007','es_transportation',34.62,0
4,'C1700159150','4','F','28007','M348934600','28007','es_transportation',16.93,0
4,'C1214929092','3','M','28007','M692898500','28007','es_health',81.26,0
4,'C1598762673','3','M','28007','M1946091778','28007','es_wellnessandbeauty',25.46,0
4,'C713872230','2','M','28007','M1823072687','28007','es_transportation',49.29,0
4,'C943088790','2','F','28007','M1823072687','28007','es_transportation',56.79,0
4,'C1707421914','2','M','28007','M1872033263','28007','es_home',29.72,0
4,'C517412999','5','M','28007','M348934600','28007','es_transportation',52.83,0
4,'C1004300450','4','M','28007','M348934600','28007','es_transportation',17.56,0
4,'C897057254','2','F','28007','M348934600','28007','es_transportation',34.35,0
4,'C1077245673','4','F','28007','M348934600','28007','es_transportation',29.69,0
4,'C1098443227','1','M','28007','M209847108','28007','es_wellnessandbeauty',139.91,0
4,'C1818021493','2','F','28007','M348934600','28007','es_transportation',27.43,0
4,'C1807567788','4','M','28007','M1823072687','28007','es_transportation',35.36,0
4,'C1529207541','2','F','28007','M1823072687','28007','es_transportation',0.67,0
4,'C1648056680','2','F','28007','M348934600','28007','es_transportation',39.91,0
4,'C1927223566','6','M','28007','M348934600','28007','es_transportation',31.16,0
4,'C1007790716','2','M','28007','M348934600','28007','es_transportation',6.49,0
4,'C1081944543','4','F','28007','M1823072687','28007','es_transportation',43.3,0
4,'C986156699','3','F','28007','M1823072687','28007','es_transportation',40.6,0
4,'C1763624260','6','F','28007','M348934600','28007','es_transportation',21.98,0
4,'C82079505','2','M','28007','M348934600','28007','es_transportation',3.63,0
4,'C118836015','1','F','28007','M348934600','28007','es_transportation',10.08,0
4,'C1350068848','4','M','28007','M1823072687','28007','es_transportation',19.93,0
4,'C1153569753','4','F','28007','M348934600','28007','es_transportation',3.7,0
4,'C1591587046','3','M','28007','M348934600','28007','es_transportation',41.38,0
4,'C1083859927','1','F','28007','M348934600','28007','es_transportation',9.45,0
4,'C409331076','4','M','28007','M348934600','28007','es_transportation',5.64,0
4,'C1739998964','2','F','28007','M85975013','28007','es_food',24.74,0
4,'C437189630','4','F','28007','M209847108','28007','es_wellnessandbeauty',72.24,0
4,'C1635345159','3','F','28007','M348934600','28007','es_transportation',28.22,0
4,'C1645276019','2','M','28007','M1823072687','28007','es_transportation',32.56,0
4,'C1598564853','2','M','28007','M348934600','28007','es_transportation',24.54,0
4,'C70991061','2','F','28007','M348934600','28007','es_transportation',12.97,0
4,'C1792734476','1','F','28007','M348934600','28007','es_transportation',33.82,0
4,'C1792734476','1','F','28007','M1823072687','28007','es_transportation',15.96,0
4,'C1214582637','2','F','28007','M348934600','28007','es_transportation',4.41,0
4,'C75278863','1','F','28007','M1823072687','28007','es_transportation',5.41,0
4,'C1214229415','4','F','28007','M348934600','28007','es_transportation',33.29,0
4,'C1692355722','2','M','28007','M348934600','28007','es_transportation',9.68,0
4,'C347453747','5','F','28007','M348934600','28007','es_transportation',1.86,0
4,'C1711218892','2','M','28007','M151143676','28007','es_barsandrestaurants',39.55,0
4,'C1680323951','2','F','28007','M1823072687','28007','es_transportation',11.27,0
4,'C1900716037','4','M','28007','M348934600','28007','es_transportation',14.39,0
4,'C1057813963','2','F','28007','M1535107174','28007','es_wellnessandbeauty',40.35,0
4,'C913662681','5','M','28007','M348934600','28007','es_transportation',61.45,0
4,'C545527660','1','F','28007','M855959430','28007','es_hyper',22.31,0
4,'C1177396126','2','M','28007','M855959430','28007','es_hyper',38.56,0
4,'C1104044396','1','M','28007','M348934600','28007','es_transportation',42.01,0
4,'C481253497','3','F','28007','M840466850','28007','es_tech',134.48,0
4,'C712367267','5','F','28007','M1823072687','28007','es_transportation',10.57,0
4,'C2092733799','2','F','28007','M1823072687','28007','es_transportation',19.16,0
4,'C1153943594','2','M','28007','M348934600','28007','es_transportation',31.6,0
4,'C840928568','1','M','28007','M348934600','28007','es_transportation',28.5,0
4,'C131296547','2','M','28007','M348934600','28007','es_transportation',62.15,0
4,'C478715873','5','F','28007','M1823072687','28007','es_transportation',21.35,0
4,'C2125787399','4','F','28007','M348934600','28007','es_transportation',42.38,0
4,'C1174416804','4','F','28007','M85975013','28007','es_food',64.04,0
4,'C1730375460','2','F','28007','M348934600','28007','es_transportation',58.67,0
4,'C146494822','4','F','28007','M348934600','28007','es_transportation',26.88,0
4,'C1134994937','5','M','28007','M348934600','28007','es_transportation',4.89,0
4,'C1134994937','5','M','28007','M1823072687','28007','es_transportation',20.75,0
4,'C1542255731','2','F','28007','M1823072687','28007','es_transportation',53.74,0
4,'C461669469','6','F','28007','M348934600','28007','es_transportation',41.03,0
4,'C2091703695','4','F','28007','M348934600','28007','es_transportation',19.87,0
4,'C834963773','5','F','28007','M348934600','28007','es_transportation',20.19,0
4,'C1200227736','2','M','28007','M348934600','28007','es_transportation',29.27,0
4,'C1734879586','1','F','28007','M348934600','28007','es_transportation',5.61,0
4,'C1638237205','3','M','28007','M348934600','28007','es_transportation',32.53,0
4,'C1893177739','3','M','28007','M348934600','28007','es_transportation',5.46,0
4,'C83204562','2','F','28007','M348934600','28007','es_transportation',14.36,0
4,'C490238464','3','M','28007','M348934600','28007','es_transportation',20.29,0
4,'C1224153830','4','F','28007','M348934600','28007','es_transportation',29.28,0
4,'C92426600','3','M','28007','M348934600','28007','es_transportation',5.76,0
4,'C1009080922','3','F','28007','M348934600','28007','es_transportation',47.26,0
4,'C290140685','3','F','28007','M348934600','28007','es_transportation',21.28,0
4,'C1060018471','4','F','28007','M1823072687','28007','es_transportation',11.47,0
4,'C11453786','3','M','28007','M348934600','28007','es_transportation',44.2,0
4,'C1303226190','1','F','28007','M348934600','28007','es_transportation',21.1,0
4,'C1303226190','1','F','28007','M1823072687','28007','es_transportation',16.92,0
4,'C1174735331','3','F','28007','M348934600','28007','es_transportation',47.27,0
4,'C1376617526','3','F','28007','M1823072687','28007','es_transportation',38.64,0
4,'C9169170','3','M','28007','M1823072687','28007','es_transportation',10.46,0
4,'C1474786056','2','M','28007','M348934600','28007','es_transportation',10.15,0
4,'C1474786056','2','M','28007','M1823072687','28007','es_transportation',17.31,0
4,'C630871084','2','F','28007','M348934600','28007','es_transportation',45.49,0
4,'C577335130','4','M','28007','M1888755466','28007','es_otherservices',17.41,0
4,'C1695454092','2','M','28007','M348934600','28007','es_transportation',60.18,0
4,'C1167781928','6','M','28007','M348934600','28007','es_transportation',12.51,0
4,'C656405809','1','M','28007','M348934600','28007','es_transportation',62.13,0
4,'C1936855292','3','F','28007','M348934600','28007','es_transportation',19.59,0
4,'C896887653','3','M','28007','M348934600','28007','es_transportation',18.56,0
4,'C1634492186','3','M','28007','M348934600','28007','es_transportation',40.88,0
4,'C1857263556','1','F','28007','M348934600','28007','es_transportation',4.57,0
4,'C629808856','3','M','28007','M348934600','28007','es_transportation',41.57,0
4,'C717345438','3','M','28007','M1823072687','28007','es_transportation',61.43,0
4,'C718801730','2','M','28007','M348934600','28007','es_transportation',64.86,0
4,'C251602943','2','F','28007','M348934600','28007','es_transportation',18.63,0
4,'C47809392','3','M','28007','M1198415165','28007','es_wellnessandbeauty',158.83,1
4,'C1490048317','6','F','28007','M1198415165','28007','es_wellnessandbeauty',541.86,1
4,'C1633477199','2','M','28007','M348934600','28007','es_transportation',39.65,0
4,'C427983732','4','F','28007','M348934600','28007','es_transportation',62.82,0
4,'C1732752834','3','M','28007','M348934600','28007','es_transportation',29.5,0
4,'C724380392','2','F','28007','M348934600','28007','es_transportation',45.85,0
4,'C86186949','2','F','28007','M348934600','28007','es_transportation',6.11,0
4,'C1701618194','2','F','28007','M85975013','28007','es_food',39.92,0
4,'C170484334','1','M','28007','M348934600','28007','es_transportation',24.19,0
4,'C735563623','3','F','28007','M348934600','28007','es_transportation',17.28,0
4,'C1708403061','1','F','28007','M348934600','28007','es_transportation',3.42,0
4,'C1838285576','3','M','28007','M1823072687','28007','es_transportation',55.45,0
4,'C673469784','3','F','28007','M348934600','28007','es_transportation',18.39,0
4,'C1438489717','3','F','28007','M348934600','28007','es_transportation',0.2,0
4,'C1438489717','3','F','28007','M1823072687','28007','es_transportation',55.91,0
4,'C1592390864','4','F','28007','M348934600','28007','es_transportation',67.44,0
4,'C2136169439','5','M','28007','M348934600','28007','es_transportation',42.11,0
4,'C17132509','5','F','28007','M348934600','28007','es_transportation',23.57,0
4,'C2028528769','5','M','28007','M348934600','28007','es_transportation',15.37,0
4,'C1660830591','1','F','28007','M348934600','28007','es_transportation',35.39,0
4,'C1499092508','5','M','28007','M348934600','28007','es_transportation',0.23,0
4,'C1304621872','2','F','28007','M348934600','28007','es_transportation',35.09,0
4,'C2128589842','3','F','28007','M151143676','28007','es_barsandrestaurants',27.31,0
4,'C1292770722','4','F','28007','M348934600','28007','es_transportation',4.63,0
4,'C1977058282','2','F','28007','M348934600','28007','es_transportation',19.2,0
4,'C2048375146','5','F','28007','M348934600','28007','es_transportation',28.41,0
4,'C255101565','1','F','28007','M348934600','28007','es_transportation',2.79,0
4,'C2109595609','6','M','28007','M348934600','28007','es_transportation',30.73,0
4,'C1304285526','5','F','28007','M348934600','28007','es_transportation',8.54,0
4,'C395508103','2','F','28007','M151143676','28007','es_barsandrestaurants',86.37,0
4,'C1942983218','4','F','28007','M1842530320','28007','es_tech',46.32,0
4,'C735039923','3','F','28007','M348934600','28007','es_transportation',59.14,0
4,'C1954474578','2','M','28007','M348934600','28007','es_transportation',15.62,0
4,'C399777042','2','M','28007','M348934600','28007','es_transportation',46.79,0
4,'C423891632','5','M','28007','M348934600','28007','es_transportation',22.13,0
4,'C1523854098','4','M','28007','M1741626453','28007','es_sportsandtoys',38.03,0
4,'C1723897078','2','F','28007','M348934600','28007','es_transportation',34.3,0
4,'C1379814778','2','F','28007','M151143676','28007','es_barsandrestaurants',60.46,0
4,'C1165454845','2','M','28007','M348934600','28007','es_transportation',1.58,0
4,'C597641228','2','M','28007','M348934600','28007','es_transportation',26.63,0
4,'C1196915447','2','M','28007','M348934600','28007','es_transportation',11.22,0
4,'C1196915447','2','M','28007','M1823072687','28007','es_transportation',22.36,0
4,'C671524709','5','F','28007','M348934600','28007','es_transportation',42.45,0
4,'C196888452','4','M','28007','M1823072687','28007','es_transportation',17.46,0
4,'C1944646841','1','F','28007','M855959430','28007','es_hyper',20.03,0
4,'C1943367280','3','F','28007','M1600850729','28007','es_fashion',14.57,0
4,'C1374607221','U','E','28007','M1823072687','28007','es_transportation',27.98,0
4,'C842993265','2','F','28007','M348934600','28007','es_transportation',47.1,0
4,'C723217997','4','F','28007','M348934600','28007','es_transportation',40.04,0
4,'C158319863','5','F','28007','M348934600','28007','es_transportation',22.87,0
4,'C1877766749','2','M','28007','M348934600','28007','es_transportation',2.03,0
4,'C1960353164','2','F','28007','M209847108','28007','es_wellnessandbeauty',146.66,0
4,'C404075543','4','M','28007','M348934600','28007','es_transportation',35.56,0
4,'C1926972512','3','F','28007','M348934600','28007','es_transportation',18.45,0
4,'C861002792','3','F','28007','M1823072687','28007','es_transportation',41.22,0
4,'C1855338494','4','M','28007','M348934600','28007','es_transportation',29.1,0
4,'C220694569','3','M','28007','M1823072687','28007','es_transportation',42.74,0
4,'C1212956427','2','F','28007','M348934600','28007','es_transportation',31.79,0
4,'C233548839','2','F','28007','M348934600','28007','es_transportation',40.58,0
4,'C363029037','3','M','28007','M348934600','28007','es_transportation',56.3,0
4,'C539791425','4','F','28007','M1823072687','28007','es_transportation',19.58,0
4,'C336519851','3','F','28007','M151143676','28007','es_barsandrestaurants',23.65,0
4,'C570913468','1','F','28007','M348934600','28007','es_transportation',6.18,0
4,'C1983995504','2','F','28007','M348934600','28007','es_transportation',22.7,0
4,'C43587827','1','M','28007','M348934600','28007','es_transportation',39.87,0
4,'C1806256044','3','M','28007','M1823072687','28007','es_transportation',30.23,0
4,'C489708690','6','F','28007','M348934600','28007','es_transportation',27.84,0
4,'C56197730','2','M','28007','M348934600','28007','es_transportation',33.44,0
4,'C1645579872','5','F','28007','M348934600','28007','es_transportation',12.02,0
4,'C1293338142','4','F','28007','M348934600','28007','es_transportation',9.02,0
4,'C435572486','1','F','28007','M480139044','28007','es_health',118.15,0
4,'C281893917','3','M','28007','M348934600','28007','es_transportation',19.64,0
4,'C1255149927','2','M','28007','M348934600','28007','es_transportation',55.66,0
4,'C2132932756','3','M','28007','M855959430','28007','es_hyper',73.14,0
4,'C1830714840','4','F','28007','M348934600','28007','es_transportation',34.48,0
4,'C439977323','1','M','28007','M855959430','28007','es_hyper',4.23,0
4,'C1570165892','3','F','28007','M348934600','28007','es_transportation',18.42,0
4,'C1909782411','4','F','28007','M1823072687','28007','es_transportation',22.94,0
4,'C957324981','4','M','28007','M348934600','28007','es_transportation',3.32,0
4,'C1619755203','5','F','28007','M348934600','28007','es_transportation',0.2,0
4,'C1934785516','2','F','28007','M1823072687','28007','es_transportation',41.88,0
4,'C1308910127','5','M','28007','M547558035','28007','es_fashion',17.81,0
4,'C805483863','4','F','28007','M1823072687','28007','es_transportation',9.6,0
4,'C460218551','6','M','28007','M348934600','28007','es_transportation',49.74,0
4,'C987955759','5','F','28007','M1823072687','28007','es_transportation',51.15,0
4,'C1965185304','5','F','28007','M348934600','28007','es_transportation',21.67,0
4,'C478820701','3','M','28007','M1823072687','28007','es_transportation',55.34,0
4,'C140234280','2','F','28007','M348934600','28007','es_transportation',30.78,0
4,'C1466730207','4','F','28007','M480139044','28007','es_health',40.25,0
4,'C1466730207','4','F','28007','M50039827','28007','es_health',9.23,0
4,'C381446674','5','F','28007','M348934600','28007','es_transportation',2.42,0
4,'C1221114448','1','F','28007','M348934600','28007','es_transportation',13.59,0
4,'C1567385001','2','F','28007','M348934600','28007','es_transportation',17.53,0
4,'C267284908','4','F','28007','M348934600','28007','es_transportation',19.17,0
4,'C1645168081','3','F','28007','M1823072687','28007','es_transportation',26.22,0
4,'C5079947','3','F','28007','M348934600','28007','es_transportation',11.63,0
4,'C2120153320','2','F','28007','M1823072687','28007','es_transportation',40.75,0
4,'C2063574289','1','F','28007','M348934600','28007','es_transportation',38.59,0
4,'C544997662','2','F','28007','M1823072687','28007','es_transportation',37.47,0
4,'C393339341','3','M','28007','M348934600','28007','es_transportation',16.37,0
4,'C393339341','3','M','28007','M1823072687','28007','es_transportation',9.88,0
4,'C411390898','3','M','28007','M1823072687','28007','es_transportation',44.83,0
4,'C1258454385','5','M','28007','M840466850','28007','es_tech',52.04,0
